"user_id","sign_up_date","age","gender","married","has_children","home_country","home_city","total_sessions","avg_session_duration_min","avg_page_clicks","total_bookings","num_cancellations","purchase_rate","cancellation_proportion","avg_flight_discount_perc","avg_hotel_discount_perc","flight_discount_proportion","hotel_discount_proportion","discount_purchase_rate","num_flights_booked","num_hotels_booked","user_id2","succesful_trips","avg_daygap_booking_to_flight","avg_daygap_booking_to_checkin","avg_trip_lenght","successful_flights","successful_hotels","avg_hotel_rooms","avg_hotel_nights","avg_seats_flight","avg_checked_bags","luggage_flight_proportion","luggage_trip_proportion","avg_distance_flown","flights_per_month","round_trips_proportion","avg_room_price_usd","avg_flight_price_usd","avg_price_per_seat","money_spend_hotel","money_spend_flight","usd_per_kilometer_flight","weekend_trip_proportion","season_preference"
"599833","2023-02-17","44","F","true","true","Usa","El Paso","8","2.87","23.50","4","0","0.50","0.00","0.10","","0.13","0.00","1.00","4","4","599833","4","9.06","9.24","6.00","4","4","1.00","4.75","1.00","0.25","0.25","0.25","1802.71","0.80","1.00","102.75","326.44","326.44","2332","1269.785","0.18","0.00","Spring"
"599909","2023-02-17","29","F","false","false","Usa","San Antonio","8","1.06","8.50","0","0","0.00","","0.15","","0.13","0.00","0.00","0","0","599909","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"599927","2023-02-17","43","F","false","false","Usa","Los Angeles","8","2.47","19.75","4","0","0.50","0.00","0.15","","0.25","0.00","0.50","4","4","599927","4","7.47","7.69","3.25","4","4","1.00","2.25","1.00","0.50","0.50","0.50","2633.34","1.00","1.00","372.00","468.14","468.14","2966","1795.7645","0.17","0.00","Spring"
"599999","2023-02-17","67","F","false","false","Canada","Victoria","8","1.50","12.00","0","0","0.00","","0.18","","0.25","0.00","0.00","0","0","599999","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"600011","2023-02-17","45","F","false","false","Usa","New York","8","2.12","16.88","3","0","0.38","0.00","","0.10","0.00","0.13","0.00","3","2","600011","3","6.73","7.58","2.67","3","2","1.50","2.00","1.33","0.00","0.00","0.00","3390.30","0.60","1.00","136.50","712.63","588.83","973","2137.88","0.21","0.00","Spring"
"600018","2023-02-17","38","F","false","false","Usa","Grand Rapids","8","2.09","16.88","5","0","0.63","0.00","","0.25","0.00","0.13","1.00","5","4","600018","5","7.93","8.21","3.40","5","4","1.25","1.75","1.20","1.20","0.80","0.80","2109.97","0.83","1.00","112.25","436.02","376.92","870.00","2180.10","0.21","0.00","Summer"
"600057","2023-02-17","34","F","true","false","Usa","Chicago","8","1.93","15.75","1","0","0.13","0.00","0.10","0.12","0.13","0.38","0.25","1","1","600057","1","7.49","7.64","7.00","1","1","1.00","6.00","1.00","0.00","0.00","0.00","1382.55","1.00","1.00","132.00","250.50","250.50","712.8","250.5","0.18","0.00","Spring"
"600078","2023-02-17","57","F","false","false","Usa","Chicago","8","1.08","8.75","3","0","0.38","0.00","0.08","0.10","0.25","0.13","0.67","3","2","600078","3","6.43","8.83","3.33","3","2","1.00","3.00","1.00","1.00","0.67","0.67","1671.89","0.75","1.00","153.50","282.00","282.00","818.8","800.429","0.16","0.33","Spring"
"600163","2023-02-17","55","M","true","true","Usa","Minneapolis","8","1.85","14.88","1","0","0.13","0.00","0.15","0.15","0.13","0.13","0.00","0","1","600163","1","","3.82","","0","1","2.00","5.00","","","","0.00","","","","66.00","","","660","","","0.00","Spring"
"600265","2023-02-17","35","F","false","true","Canada","Victoria","8","1.93","15.63","1","0","0.13","0.00","","0.10","0.00","0.13","0.00","1","1","600265","1","225.04","225.26","19.00","1","1","1.00","17.00","1.00","0.00","0.00","0.00","2572.64","1.00","1.00","85.00","460.28","460.28","1445","460.28","0.18","0.00","Winter"
"600287","2023-02-17","40","F","false","true","Usa","Atlanta","8","1.48","11.88","2","0","0.25","0.00","0.13","0.10","0.25","0.13","0.33","2","2","600287","2","8.86","9.00","2.00","2","2","1.00","1.00","1.00","0.50","0.50","0.50","1011.46","0.67","1.00","167.00","173.45","173.45","334","329.697","0.16","0.00","Winter"
"600304","2023-02-17","57","F","true","false","Usa","Philadelphia","8","1.71","13.63","2","0","0.25","0.00","","","0.00","0.00","","2","2","600304","2","6.24","6.39","2.50","2","2","1.00","1.00","1.00","1.00","1.00","1.00","1268.84","2.00","1.00","168.50","227.62","227.62","337","455.23","0.18","0.00","Spring"
"600351","2023-02-17","48","F","true","false","Usa","Portland","8","1.88","15.00","2","0","0.25","0.00","","0.25","0.00","0.13","1.00","2","1","600351","2","7.54","10.29","4.50","2","1","1.00","4.00","1.00","0.50","0.50","0.50","3121.12","0.67","1.00","260.00","523.34","523.34","1040","1046.68","0.17","0.00","Spring"
"600395","2023-02-17","54","F","true","false","Usa","Houston","8","2.14","17.25","4","0","0.50","0.00","","0.10","0.00","0.13","1.00","3","4","600395","4","6.42","6.27","3.67","3","4","1.25","2.00","1.33","0.67","0.67","0.50","1728.75","0.60","1.00","127.25","372.28","318.92","990.2","1116.84","0.22","0.00","Spring"
"600444","2023-02-17","53","F","true","false","Canada","Edmonton","8","2.24","18.00","5","0","0.63","0.00","0.10","0.10","0.13","0.13","1.00","5","5","600444","5","7.22","7.42","2.40","5","5","1.00","1.60","1.00","0.40","0.40","0.40","2079.24","1.25","1.00","116.80","369.64","369.64","859.4","1789.345","0.17","0.20","Spring"
"600515","2023-02-17","36","F","true","false","Canada","Toronto","9","16.50","47.67","4","1","0.44","0.25","0.08","0.05","0.22","0.11","0.67","4","4","600515","3","6.89","7.09","3.67","3","3","1.00","2.67","1.00","1.00","1.00","1.00","2284.22","0.75","1.00","205.33","425.61","425.61","1419.70","1276.83","0.19","0.00","Spring"
"600561","2023-02-17","30","F","false","false","Usa","Phoenix","8","1.60","12.88","2","0","0.25","0.00","0.15","0.20","0.25","0.13","0.00","2","2","600561","2","8.46","8.64","2.00","2","2","1.00","1.00","1.00","0.50","0.50","0.50","1886.09","0.67","1.00","509.50","314.98","314.98","1019","629.96","0.17","0.00","Spring"
"600605","2023-02-17","56","F","true","false","Usa","Oakland","8","1.93","15.63","3","0","0.38","0.00","0.27","0.10","0.25","0.13","0.33","2","3","600605","3","6.74","9.54","3.00","2","3","1.00","6.00","1.00","0.00","0.00","0.00","3015.37","0.50","1.00","136.33","546.65","546.65","2027","986.065","0.16","0.00","Spring"
"600648","2023-02-17","46","F","true","false","Usa","Baltimore","8","2.11","17.00","5","0","0.63","0.00","0.25","0.10","0.13","0.13","0.50","4","4","600648","5","8.31","7.56","2.50","4","4","1.50","2.50","1.50","0.75","0.75","0.60","2496.96","0.80","1.00","256.75","647.70","472.18","2831.7","2590.80","0.26","0.00","Spring"
"600690","2023-02-17","38","F","false","false","Canada","London","9","1.89","15.22","5","0","0.56","0.00","0.15","0.05","0.22","0.11","0.33","3","5","600690","5","7.58","6.96","3.00","3","5","1.80","6.20","1.67","0.67","0.67","0.40","1790.73","0.60","1.00","123.00","478.20","328.67","5567","1339.6535","0.25","0.20","Spring"
"600750","2023-02-17","49","F","true","true","Usa","New York","8","1.76","14.00","2","0","0.25","0.00","","0.25","0.00","0.13","0.00","2","2","600750","2","7.08","7.37","3.00","2","2","1.00","1.50","1.00","0.00","0.00","0.00","3938.77","0.67","1.00","157.00","688.87","688.87","492","1377.74","0.17","0.00","Spring"
"600796","2023-02-17","80","F","true","false","Canada","Vancouver","8","0.85","6.88","1","0","0.13","0.00","0.18","0.05","0.25","0.13","0.33","0","1","600796","1","","4.63","","0","1","1.00","6.00","","","","0.00","","","","351.00","","","2106","","","0.00","Spring"
"600833","2023-02-17","72","F","true","false","Usa","San Diego","8","1.22","9.75","1","0","0.13","0.00","0.10","0.10","0.13","0.13","0.00","0","1","600833","1","","4.26","","0","1","2.00","9.00","","","","0.00","","","","138.00","","","2484","","","0.00","Winter"
"600842","2023-02-17","32","F","false","false","Usa","Birmingham","8","14.27","27.50","3","1","0.38","0.33","0.20","","0.25","0.00","0.00","1","2","600842","2","","10.11","","0","2","1.50","3.00","","","","0.00","","","","93.50","","","1017","","","0.00","Spring"
"600886","2023-02-17","41","F","false","false","Usa","Cincinnati","9","1.84","15.00","4","0","0.44","0.00","0.18","0.10","0.33","0.11","0.50","4","4","600886","4","5.36","5.52","5.33","4","4","1.00","3.75","1.00","0.50","0.25","0.25","1361.04","1.33","0.75","204.50","238.91","238.91","2688.7","934.4565","0.17","0.00","Spring"
"600926","2023-02-17","48","M","true","true","Usa","Kansas City","8","2.81","22.88","2","0","0.25","0.00","0.22","0.05","0.25","0.13","0.33","2","2","600926","2","7.05","7.21","3.00","2","2","1.00","2.50","1.00","0.00","0.00","0.00","1456.63","1.00","1.00","170.50","239.99","239.99","822.60","479.97","0.16","0.00","Spring"
"600930","2023-02-17","57","F","true","true","Usa","Sacramento","8","1.82","14.63","2","0","0.25","0.00","0.05","0.05","0.13","0.13","0.50","2","1","600930","2","5.13","4.07","2.00","2","1","1.00","1.00","1.50","0.50","0.50","0.50","2781.98","1.00","1.00","80.00","640.39","505.09","80","1280.78","0.23","0.00","Spring"
"601094","2023-02-17","18","M","false","false","Usa","Chicago","8","1.73","13.88","0","0","0.00","","","","0.00","0.00","","0","0","601094","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Unknown"
"601104","2023-02-17","55","F","true","false","Usa","Santa Ana","8","1.99","16.00","2","0","0.25","0.00","0.15","0.10","0.13","0.13","0.50","1","2","601104","2","8.77","9.08","7.00","1","2","1.50","10.00","1.00","1.00","1.00","0.50","58.00","1.00","1.00","337.50","10.84","10.84","6257.0","10.84","0.19","0.00","Spring"
"601116","2023-02-17","29","F","false","false","Usa","Madison","8","1.37","11.00","2","0","0.25","0.00","0.10","0.10","0.13","0.13","0.00","1","2","601116","2","5.89","4.33","3.00","1","2","1.50","4.50","1.00","0.00","0.00","0.00","1315.43","1.00","1.00","172.50","238.99","238.99","2082","238.99","0.18","0.00","Summer"
"601158","2023-02-17","31","F","false","false","Usa","New York","8","2.38","19.13","2","0","0.25","0.00","0.05","0.15","0.13","0.25","0.33","2","1","601158","2","6.52","7.76","3.50","2","1","1.00","3.00","1.00","0.50","0.50","0.50","3600.03","0.67","1.00","201.00","658.45","658.45","603","1283.550","0.18","0.00","Winter"
"601282","2023-02-17","57","F","true","true","Usa","New York","8","2.92","23.50","2","0","0.25","0.00","0.08","0.15","0.25","0.13","0.67","2","2","601282","2","6.28","6.46","2.50","2","2","1.00","1.50","1.00","0.50","0.50","0.50","1902.96","1.00","1.00","193.50","362.64","362.64","622","677.9575","0.18","0.00","Spring"
"601582","2023-02-17","53","M","false","true","Usa","Sacramento","8","1.33","10.63","2","0","0.25","0.00","0.10","0.08","0.13","0.25","0.00","1","2","601582","2","5.41","9.57","6.00","1","2","1.00","9.50","1.00","0.00","0.00","0.00","1005.80","1.00","1.00","284.00","188.89","188.89","3317","188.89","0.19","0.00","Spring"
"601673","2023-02-18","40","F","true","true","Canada","Toronto","8","1.81","14.50","5","0","0.63","0.00","0.05","","0.25","0.00","0.50","5","4","601673","5","7.79","8.24","3.50","5","4","1.75","2.50","1.60","0.00","0.00","0.00","1805.09","1.00","0.80","123.25","430.15","328.04","1605","2124.3290","0.24","0.00","Spring"
"601882","2023-02-18","47","F","true","false","Usa","Omaha","9","2.47","19.89","3","0","0.33","0.00","0.15","0.05","0.11","0.11","0.00","3","2","601882","3","5.60","5.24","2.67","3","2","1.00","2.50","1.00","0.00","0.00","0.00","1838.23","1.50","1.00","171.50","338.99","338.99","746","1016.96","0.18","0.00","Spring"
"601894","2023-02-18","26","F","false","true","Usa","New York","9","1.58","12.67","2","0","0.22","0.00","0.20","0.10","0.22","0.11","0.00","1","2","601894","2","5.97","5.49","2.00","1","2","1.00","3.50","1.00","0.00","0.00","0.00","2265.46","1.00","1.00","92.00","402.17","402.17","734","402.17","0.18","0.00","Summer"
"601917","2023-02-18","31","F","false","false","Usa","Cleveland","8","2.50","20.13","4","0","0.50","0.00","0.12","","0.38","0.00","0.67","4","3","601917","4","7.25","8.10","3.25","4","3","1.33","2.00","1.25","0.50","0.50","0.50","2217.35","0.80","1.00","102.33","517.58","376.31","731","1988.7435","0.22","0.00","Spring"
"602120","2023-02-18","43","F","false","false","Canada","Montreal","8","2.37","19.00","4","0","0.50","0.00","0.12","0.08","0.38","0.25","0.40","4","4","602120","4","7.05","7.23","5.67","4","4","1.00","3.50","1.00","0.50","0.50","0.50","1817.97","0.67","0.75","152.25","302.41","302.41","1539.70","1204.9720","0.17","0.00","Spring"
"602190","2023-02-18","45","F","false","true","Usa","Houston","8","1.31","10.50","2","0","0.25","0.00","","0.10","0.00","0.13","0.00","1","2","602190","2","12.12","7.46","5.00","1","2","1.00","7.00","1.00","0.00","0.00","0.00","1610.48","1.00","1.00","205.00","247.69","247.69","3506","247.69","0.15","0.00","Winter"
"602323","2023-02-18","19","F","false","true","Usa","Dallas","9","1.75","14.11","2","0","0.22","0.00","0.15","","0.33","0.00","0.33","1","2","602323","2","13.64","12.18","2.00","1","2","2.00","2.00","2.00","0.00","0.00","0.00","1368.89","1.00","1.00","94.50","470.53","235.27","890","423.477","0.31","0.00","Spring"
"602433","2023-02-18","53","F","false","false","Usa","Madison","8","2.08","16.50","3","0","0.38","0.00","0.08","0.10","0.25","0.13","0.67","3","3","602433","3","6.36","6.56","2.00","3","3","1.00","1.33","1.00","0.67","0.67","0.67","2356.01","0.50","1.00","241.00","439.53","439.53","806.8","1270.962","0.18","0.00","Spring"
"602476","2023-02-18","36","F","false","false","Canada","Edmonton","8","2.28","18.13","4","0","0.50","0.00","0.20","0.10","0.25","0.13","0.67","3","4","602476","4","8.52","7.44","4.00","3","4","1.00","4.00","1.00","0.00","0.00","0.00","2014.45","0.75","0.67","238.75","358.68","358.68","3560.2","1067.369","0.18","0.00","Spring"
"602478","2023-02-18","26","F","true","false","Usa","New York","8","2.17","17.63","2","0","0.25","0.00","","","0.00","0.00","","0","2","602478","2","","9.22","","0","2","1.50","13.50","","","","0.00","","","","184.00","","","7392","","","0.00","Spring"
"602598","2023-02-18","32","F","true","true","Usa","New York","8","2.18","17.50","4","0","0.50","0.00","0.10","0.10","0.25","0.13","0.33","3","4","602598","4","8.28","9.21","2.33","3","4","1.75","3.50","1.67","0.67","0.67","0.50","1153.60","0.75","1.00","117.50","319.01","212.46","1734","933.0480","0.27","0.00","Spring"
"602656","2023-02-18","42","F","false","false","Usa","San Antonio","8","1.55","12.50","3","0","0.38","0.00","0.20","","0.13","0.00","1.00","3","3","602656","3","7.07","7.24","4.33","3","3","1.33","3.33","1.33","1.00","1.00","1.00","1472.47","1.00","1.00","149.67","322.42","279.31","2143","890.862","0.20","0.00","Spring"
"602734","2023-02-18","37","F","false","false","Usa","Chicago","8","7.01","43.25","1","1","0.13","1.00","0.10","","0.25","0.00","0.00","1","1","602734","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Winter"
"602748","2023-02-18","43","M","true","false","Usa","Oklahoma City","8","3.23","26.25","4","0","0.50","0.00","0.30","0.08","0.13","0.38","0.25","4","3","602748","4","46.79","6.49","4.00","4","3","1.00","2.00","1.25","0.50","0.50","0.50","4738.90","0.40","1.00","184.33","1598.94","884.99","1400.70","6395.74","0.34","0.00","Spring"
"602769","2023-02-18","38","F","true","true","Usa","New York","9","5.13","25.11","5","1","0.56","0.20","0.05","0.05","0.11","0.11","0.00","5","5","602769","4","9.04","9.25","2.50","4","4","1.00","1.75","1.00","0.50","0.50","0.50","2431.18","0.67","1.00","225.25","438.87","438.87","1400","1755.49","0.18","0.00","Summer"
"602793","2023-02-18","37","F","false","true","Usa","Miami","8","1.36","10.88","2","0","0.25","0.00","0.05","","0.13","0.00","0.00","1","2","602793","2","5.72","11.30","3.00","1","2","1.00","3.00","1.00","1.00","1.00","0.50","1893.83","1.00","1.00","130.00","352.75","352.75","676","352.75","0.19","0.00","Summer"
"602827","2023-02-18","56","F","true","true","Usa","San Jose","8","2.20","17.63","5","0","0.63","0.00","","0.08","0.00","0.25","1.00","5","5","602827","5","6.94","7.22","3.20","5","5","1.00","2.00","1.00","0.60","0.60","0.60","3768.53","0.83","1.00","180.60","671.27","671.27","1715.70","3356.34","0.18","0.00","Spring"
"602918","2023-02-18","45","F","true","false","Canada","Winnipeg","8","1.59","12.63","3","0","0.38","0.00","0.15","0.30","0.13","0.13","0.50","2","1","602918","3","7.72","12.80","2.50","2","1","1.00","6.00","1.00","1.00","1.00","0.67","1682.91","2.00","1.00","87.00","327.42","327.42","522","654.83","0.19","0.00","Summer"
"602921","2023-02-18","67","F","true","false","Canada","Toronto","8","1.37","10.88","1","0","0.13","0.00","","","0.00","0.00","","1","1","602921","1","7.60","7.86","2.00","1","1","1.00","1.00","1.00","1.00","1.00","1.00","3316.24","1.00","1.00","296.00","660.27","660.27","296","660.27","0.20","0.00","Spring"
"602925","2023-02-18","55","F","true","false","Canada","Quebec","9","2.08","16.78","5","0","0.56","0.00","0.10","0.10","0.11","0.11","0.50","4","4","602925","5","7.20","7.45","8.75","4","4","1.25","7.75","1.00","0.50","0.50","0.40","2551.28","0.80","1.00","214.25","460.48","460.48","5268","1841.93","0.18","0.00","Spring"
"602946","2023-02-18","47","M","false","false","Usa","Phoenix","8","1.78","14.38","4","0","0.50","0.00","","0.10","0.00","0.13","0.00","3","4","602946","4","7.52","8.00","4.33","3","4","1.25","4.25","1.33","0.33","0.33","0.25","2509.47","0.50","1.00","112.25","637.96","437.49","2276","1913.88","0.25","0.00","Spring"
"602953","2023-02-18","41","F","false","false","Usa","Memphis","10","15.96","44.30","5","1","0.50","0.20","0.10","0.05","0.20","0.10","0.33","5","4","602953","4","6.74","6.97","3.50","4","3","1.00","3.00","1.00","0.75","0.75","0.75","1860.54","0.67","1.00","286.67","321.21","321.21","2108","1284.82","0.17","0.00","Spring"
"602962","2023-02-18","41","F","true","true","Canada","Ottawa","8","2.27","18.38","3","0","0.38","0.00","0.15","","0.25","0.00","0.50","3","3","602962","3","9.07","9.22","4.67","3","3","1.00","3.67","1.00","0.67","0.67","0.67","1259.82","0.75","1.00","121.67","238.20","238.20","1615","695.700","0.18","0.00","Spring"
"603033","2023-02-18","73","F","false","false","Usa","Los Angeles","8","16.27","35.13","1","1","0.13","1.00","0.18","","0.38","0.00","0.33","1","0","603033","0","","","","0","0","","","","","","","","","","","","","","","","0.00","Spring"
"603053","2023-02-18","45","F","false","false","Usa","Orlando","8","2.61","21.25","3","0","0.38","0.00","0.30","0.10","0.13","0.13","0.50","3","3","603053","3","4.96","5.15","2.00","3","3","1.33","1.33","1.33","0.00","0.00","0.00","2057.48","0.60","0.67","114.00","347.84","261.62","625","888.33","0.14","0.00","Winter"
"603100","2023-02-18","26","F","false","true","Usa","Fort Worth","8","0.97","7.88","1","0","0.13","0.00","0.05","","0.13","0.00","1.00","0","1","603100","1","","4.58","","0","1","1.00","17.00","","","","0.00","","","","144.00","","","2448","","","0.00","Spring"
